cs_sold_date_sk,cs_sold_time_sk,cs_ship_date_sk,cs_bill_customer_sk,cs_bill_cdemo_sk,cs_bill_hdemo_sk,cs_bill_addr_sk,cs_ship_customer_sk,cs_ship_cdemo_sk,cs_ship_hdemo_sk,cs_ship_addr_sk,cs_call_center_sk,cs_catalog_page_sk,cs_ship_mode_sk,cs_warehouse_sk,cs_item_sk,cs_promo_sk,cs_order_number,cs_quantity,cs_wholesale_cost,cs_list_price,cs_sales_price,cs_ext_discount_amt,cs_ext_sales_price,cs_ext_wholesale_cost,cs_ext_list_price,cs_ext_tax,cs_coupon_amt,cs_ext_ship_cost,cs_net_paid,cs_net_paid_inc_tax,cs_net_paid_inc_ship,cs_net_paid_inc_ship_tax,cs_net_profit
2450836,43530,2450849,97141,1409110,5079,17848,97141,1409110,5079,17848,4,25,12,3,17359,119,1078,23,75.29,121.21,4.84,2676.51,111.32,1731.67,2787.83,5.56,0,1282.25,111.32,116.88,1393.57,1399.13,-1620.35
2450836,75157,2450856,4101,1004026,5551,13476,4101,1004026,5551,13476,2,73,3,1,8588,62,1079,77,51.86,153.5,50.65,7919.45,3900.05,3993.22,11819.5,312,0,1772.54,3900.05,4212.05,5672.59,5984.59,-93.17
2450836,75157,2450859,4101,1004026,5551,13476,4101,1004026,5551,13476,2,32,2,1,22,259,1079,3,26.41,51.23,29.2,66.09,87.6,79.23,153.69,0.44,72.7,3.06,14.9,15.34,17.96,18.4,-64.33
2450836,75157,2450861,4101,1004026,5551,13476,4101,1004026,5551,13476,2,28,17,4,5245,45,1079,99,7.43,16.04,8.5,746.46,841.5,735.57,1587.96,50.49,0,412.83,841.5,891.99,1254.33,1304.82,105.93
2450836,75157,2450868,4101,1004026,5551,13476,4101,1004026,5551,13476,2,49,9,3,2750,51,1079,41,57.48,71.27,21.38,2045.49,876.58,2356.68,2922.07,39.44,438.29,116.85,438.29,477.73,555.14,594.58,-1918.39
2450836,75157,2450844,4101,1004026,5551,13476,4101,1004026,5551,13476,2,93,11,3,10808,200,1079,2,49.24,97,12.61,168.78,25.22,98.48,194,1.76,0,89.24,25.22,26.98,114.46,116.22,-73.26
2450836,75157,2450852,4101,1004026,5551,13476,4101,1004026,5551,13476,2,19,1,5,11524,26,1079,80,83.66,155.6,21.78,10705.6,1742.4,6692.8,12448,17.42,0,2364.8,1742.4,1759.82,4107.2,4124.62,-4950.4
2450836,75157,2450870,4101,1004026,5551,13476,4101,1004026,5551,13476,2,30,16,5,9640,53,1079,10,40.21,94.49,60.47,340.2,604.7,402.1,944.9,6.04,0,434.6,604.7,610.74,1039.3,1045.34,202.6
2450836,64931,2450915,28125,455482,4886,48690,28125,455482,4886,48690,4,62,12,4,3601,59,1080,42,69.34,205.93,30.88,7352.1,1296.96,2912.28,8649.06,51.87,0,1989.12,1296.96,1348.83,3286.08,3337.95,-1615.32
2450836,64931,2450886,28125,455482,4886,48690,28125,455482,4886,48690,4,56,5,2,3607,176,1080,46,41.43,104.4,26.1,3601.8,1200.6,1905.78,4802.4,60.03,0,191.82,1200.6,1260.63,1392.42,1452.45,-705.18
2450836,64931,2450887,28125,455482,4886,48690,28125,455482,4886,48690,4,38,3,4,6433,9,1080,76,90.16,202.86,81.14,9250.72,6166.64,6852.16,15417.36,431.66,0,3545.4,6166.64,6598.3,9712.04,10143.7,-685.52
2450836,64931,2450846,28125,455482,4886,48690,28125,455482,4886,48690,4,35,19,2,17653,58,1080,21,89.21,217.67,189.37,594.3,3976.77,1873.41,4571.07,0,119.3,365.61,3857.47,3857.47,4223.08,4223.08,1984.06
2450836,64931,2450861,28125,455482,4886,48690,28125,455482,4886,48690,4,10,13,4,11324,28,1080,39,53.34,78.4,72.91,214.11,2843.49,2080.26,3057.6,227.47,0,1375.92,2843.49,3070.96,4219.41,4446.88,763.23
2450836,64931,2450860,28125,455482,4886,48690,28125,455482,4886,48690,4,9,14,4,10024,4,1080,11,31.29,64.14,48.1,176.44,529.1,344.19,705.54,21.16,0,225.72,529.1,550.26,754.82,775.98,184.91
2450836,64931,2450851,28125,455482,4886,48690,28125,455482,4886,48690,4,76,3,2,16256,226,1080,77,3.5,6.26,3.94,178.64,303.38,269.5,482.02,16.26,100.11,211.75,203.27,219.53,415.02,431.28,-66.23
2450836,64931,2450866,28125,455482,4886,48690,28125,455482,4886,48690,4,51,3,3,3187,171,1080,17,78.32,179.35,112.99,1128.12,1920.83,1331.44,3048.95,153.66,0,1524.39,1920.83,2074.49,3445.22,3598.88,589.39
2450836,64931,2450913,28125,455482,4886,48690,28125,455482,4886,48690,4,78,8,3,6422,116,1080,92,69.39,199.14,35.84,15023.6,3297.28,6383.88,18320.88,98.91,0,1098.48,3297.28,3396.19,4395.76,4494.67,-3086.6
2450836,72265,2450868,38399,1380590,1181,15325,38399,1380590,1181,15325,4,23,11,4,3578,43,1081,11,9.48,16.4,11.48,54.12,126.28,104.28,180.4,2.29,93.44,45.1,32.84,35.13,77.94,80.23,-71.44
2450836,72265,2450907,38399,1380590,1181,15325,38399,1380590,1181,15325,4,66,13,3,13705,198,1081,42,98.94,150.38,78.19,3031.98,3283.98,4155.48,6315.96,123.47,197.03,2778.72,3086.95,3210.42,5865.67,5989.14,-1068.53
2450836,72265,2450876,38399,1380590,1181,15325,38399,1380590,1181,15325,4,29,5,3,9392,21,1081,1,54.87,102.05,101.02,1.03,101.02,54.87,102.05,1.13,84.85,5.1,16.17,17.3,21.27,22.4,-38.7
2450836,72265,2450893,38399,1380590,1181,15325,38399,1380590,1181,15325,4,106,8,3,12136,216,1081,74,27.68,76.39,74.09,170.2,5482.66,2048.32,5652.86,414.48,877.22,677.84,4605.44,5019.92,5283.28,5697.76,2557.12
2450836,72265,2450924,38399,1380590,1181,15325,38399,1380590,1181,15325,4,82,18,4,14990,59,1081,7,46.28,103.2,50.56,368.48,353.92,323.96,722.4,16.84,113.25,339.5,240.67,257.51,580.17,597.01,-83.29
2450836,72265,2450877,38399,1380590,1181,15325,38399,1380590,1181,15325,4,58,8,2,4090,265,1081,4,58.6,59.77,37.65,88.48,150.6,234.4,239.08,9.03,0,43,150.6,159.63,193.6,202.63,-83.8
2450836,72265,2450886,38399,1380590,1181,15325,38399,1380590,1181,15325,4,70,9,5,10555,49,1081,11,56.04,84.06,30.26,591.8,332.86,616.44,924.66,9.98,0,83.16,332.86,342.84,416.02,426,-283.58
2450836,72265,2450872,38399,1380590,1181,15325,38399,1380590,1181,15325,4,25,4,1,14824,267,1081,94,96.69,145.03,43.5,9543.82,4089,9088.86,13632.82,245.34,0,408.9,4089,4334.34,4497.9,4743.24,-4999.86
2450836,72265,2450852,38399,1380590,1181,15325,38399,1380590,1181,15325,4,63,9,2,2444,188,1081,44,17.21,45.77,38.44,322.52,1691.36,757.24,2013.88,25.37,845.68,201.08,845.68,871.05,1046.76,1072.13,88.44
2450836,64038,2450845,53701,1351094,840,8986,53701,1351094,840,8986,2,75,4,1,16670,220,1082,67,83.99,89.02,88.12,60.3,5904.04,5627.33,5964.34,531.36,0,2802.61,5904.04,6435.4,8706.65,9238.01,276.71
2450836,64038,2450843,53701,1351094,840,8986,53701,1351094,840,8986,2,92,6,4,14716,269,1082,50,60.78,177.47,157.94,976.5,7897,3039,8873.5,710.73,0,1597,7897,8607.73,9494,10204.73,4858
2450836,64038,2450921,53701,1351094,840,8986,53701,1351094,840,8986,2,82,2,2,16072,45,1082,45,88.58,248.02,39.68,9375.3,1785.6,3986.1,11160.9,17.85,0,4240.8,1785.6,1803.45,6026.4,6044.25,-2200.5
2450836,64038,2450875,53701,1351094,840,8986,53701,1351094,840,8986,2,83,1,4,12584,294,1082,91,67.35,120.55,27.72,8447.53,2522.52,6128.85,10970.05,151.35,0,986.44,2522.52,2673.87,3508.96,3660.31,-3606.33
2450836,64038,2450870,53701,1351094,840,8986,53701,1351094,840,8986,2,91,7,1,274,99,1082,52,44.63,97.73,32.25,3404.96,1677,2320.76,5081.96,33.54,0,965.12,1677,1710.54,2642.12,2675.66,-643.76
2450836,64038,2450902,53701,1351094,840,8986,53701,1351094,840,8986,2,30,15,5,10772,10,1082,12,52.46,100.72,27.19,882.36,326.28,629.52,1208.64,16.31,0,580.08,326.28,342.59,906.36,922.67,-303.24
2450836,81596,2450904,85391,1894708,5978,15295,85391,1894708,5978,15295,4,66,19,2,4495,58,1083,65,47.77,58.27,12.23,2992.6,794.95,3105.05,3787.55,31.79,0,151.45,794.95,826.74,946.4,978.19,-2310.1
2450836,81596,2450890,85391,1894708,5978,15295,85391,1894708,5978,15295,4,100,15,1,12400,103,1083,78,88.06,206.94,76.56,10169.64,5971.68,6868.68,16141.32,358.3,0,3873.48,5971.68,6329.98,9845.16,10203.46,-897
2450836,81596,2450899,85391,1894708,5978,15295,85391,1894708,5978,15295,4,35,3,4,3482,223,1083,11,2.92,3.44,1.61,20.13,17.71,32.12,37.84,0.17,0,3.74,17.71,17.88,21.45,21.62,-14.41
2450836,81596,2450923,85391,1894708,5978,15295,85391,1894708,5978,15295,4,93,14,5,4444,250,1083,35,51.86,151.43,57.54,3286.15,2013.9,1815.1,5300.05,0,0,1324.75,2013.9,2013.9,3338.65,3338.65,198.8
2450836,81596,2450899,85391,1894708,5978,15295,85391,1894708,5978,15295,4,98,11,2,1466,127,1083,33,77.83,157.99,31.59,4171.2,1042.47,2568.39,5213.67,10.42,0,1459.59,1042.47,1052.89,2502.06,2512.48,-1525.92
2450836,81596,2450911,85391,1894708,5978,15295,85391,1894708,5978,15295,4,88,13,5,6082,31,1083,98,3.8,3.91,2.5,138.18,245,372.4,383.18,2.45,0,45.08,245,247.45,290.08,292.53,-127.4
,81596,2450917,85391,1894708,5978,,85391,,,15295,,,18,,15829,4,1083,81,,,94.94,1803.87,,,9494.01,,0,,7690.14,,11012.76,11551.06,-156.33
2450836,81596,2450861,85391,1894708,5978,15295,85391,1894708,5978,15295,4,15,17,5,3440,272,1083,57,48.66,83.69,40.17,2480.64,2289.69,2773.62,4770.33,114.48,0,667.47,2289.69,2404.17,2957.16,3071.64,-483.93
2450836,81596,2450879,85391,1894708,5978,15295,85391,1894708,5978,15295,4,63,9,5,5527,145,1083,29,93.88,270.37,102.74,4861.27,2979.46,2722.52,7840.73,59.58,0,2430.49,2979.46,3039.04,5409.95,5469.53,256.94
2450836,81596,2450853,85391,1894708,5978,15295,85391,1894708,5978,15295,4,53,3,4,17443,236,1083,71,76.9,180.71,70.47,7827.04,5003.37,5459.9,12830.41,50.03,0,641.13,5003.37,5053.4,5644.5,5694.53,-456.53
2450836,44060,2450842,31850,96838,4673,30508,31850,96838,4673,30508,1,85,16,4,2437,123,1084,22,71.57,166.75,160.08,146.74,3521.76,1574.54,3668.5,0,0,1430.66,3521.76,3521.76,4952.42,4952.42,1947.22
2450836,44060,2450922,31850,96838,4673,30508,31850,96838,4673,30508,1,61,16,1,10838,288,1084,61,55.36,131.2,26.24,6402.56,1600.64,3376.96,8003.2,32.01,0,4001.6,1600.64,1632.65,5602.24,5634.25,-1776.32
2450836,44060,2450911,31850,96838,4673,30508,31850,96838,4673,30508,1,80,1,4,2743,8,1084,44,53.16,137.15,97.37,1750.32,4284.28,2339.04,6034.6,385.58,0,542.96,4284.28,4669.86,4827.24,5212.82,1945.24
2450836,44060,2450871,31850,96838,4673,30508,31850,96838,4673,30508,1,83,14,1,3148,58,1084,47,27.53,77.63,43.47,1605.52,2043.09,1293.91,3648.61,163.44,0,1386.03,2043.09,2206.53,3429.12,3592.56,749.18
2450836,44060,2450848,31850,96838,4673,30508,31850,96838,4673,30508,1,85,8,5,310,2,1084,32,14.76,21.54,17.23,137.92,551.36,472.32,689.28,11.02,0,310.08,551.36,562.38,861.44,872.46,79.04
2450836,44060,2450870,31850,96838,4673,30508,31850,96838,4673,30508,1,46,7,4,14416,266,1084,82,60.34,144.21,23.07,9933.48,1891.74,4947.88,11825.22,0,0,4965.92,1891.74,1891.74,6857.66,6857.66,-3056.14
2450836,44060,2450919,31850,96838,4673,30508,31850,96838,4673,30508,1,56,16,5,14125,155,1084,100,20.23,60.69,36.41,2428,3641,2023,6069,145.64,0,0,3641,3786.64,3641,3786.64,1618
2450836,44060,2450921,31850,96838,4673,30508,31850,96838,4673,30508,1,94,20,4,8260,117,1084,26,77.64,120.34,108.3,313.04,2815.8,2018.64,3128.84,84.47,0,250.12,2815.8,2900.27,3065.92,3150.39,797.16
2450836,67220,2450918,65861,1529258,5902,38899,65861,1529258,5902,38899,1,2,19,3,1552,63,1085,42,50.09,76.13,15.22,2558.22,639.24,2103.78,3197.46,20.77,223.73,863.1,415.51,436.28,1278.61,1299.38,-1688.27
2450836,67220,2450890,65861,1529258,5902,38899,65861,1529258,5902,38899,1,50,3,2,16928,83,1085,97,6.15,14.32,5.15,889.49,499.55,596.55,1389.04,39.96,0,541.26,499.55,539.51,1040.81,1080.77,-97
2450836,67220,2450865,65861,1529258,5902,38899,65861,1529258,5902,38899,1,97,5,2,17260,279,1085,2,9.24,19.86,5.75,28.22,11.5,18.48,39.72,0.8,0,5.16,11.5,12.3,16.66,17.46,-6.98
2450836,67220,2450865,65861,1529258,5902,38899,65861,1529258,5902,38899,1,93,12,2,877,282,1085,10,31.89,40.81,15.09,257.2,150.9,318.9,408.1,6.03,0,73.4,150.9,156.93,224.3,230.33,-168
2450836,67220,2450913,65861,1529258,5902,38899,65861,1529258,5902,38899,1,81,12,3,11140,122,1085,8,70.35,187.83,90.15,781.44,721.2,562.8,1502.64,36.06,0,435.76,721.2,757.26,1156.96,1193.02,158.4
2450836,67220,2450867,65861,1529258,5902,38899,65861,1529258,5902,38899,1,45,9,1,2624,210,1085,12,48.75,134.06,52.28,981.36,627.36,585,1608.72,50.18,0,643.44,627.36,677.54,1270.8,1320.98,42.36
2450836,67220,2450855,65861,1529258,5902,38899,65861,1529258,5902,38899,1,66,9,5,3688,184,1085,31,47.19,81.16,0.81,2490.85,25.11,1462.89,2515.96,1.5,0,855.29,25.11,26.61,880.4,881.9,-1437.78
2450836,67220,2450849,65861,1529258,5902,38899,65861,1529258,5902,38899,1,105,14,2,12175,28,1085,90,57.55,124.3,68.36,5034.6,6152.4,5179.5,11187,246.09,0,3690.9,6152.4,6398.49,9843.3,10089.39,972.9
2450836,67220,2450888,65861,1529258,5902,38899,65861,1529258,5902,38899,1,88,4,2,6355,112,1085,52,66.25,181.52,92.57,4625.4,4813.64,3445,9439.04,0,0,2642.64,4813.64,4813.64,7456.28,7456.28,1368.64
2450836,67220,2450908,65861,1529258,5902,38899,65861,1529258,5902,38899,1,76,13,2,430,235,1085,77,67.88,90.95,2.72,6793.71,209.44,5226.76,7003.15,14.66,0,1469.93,209.44,224.1,1679.37,1694.03,-5017.32
2450836,44797,2450877,8559,726683,2054,45778,8559,726683,2054,45778,2,47,14,2,2194,48,1086,53,35.08,52.97,23.83,1544.42,1262.99,1859.24,2807.41,50.51,0,1150.63,1262.99,1313.5,2413.62,2464.13,-596.25
2450836,44797,2450897,8559,726683,2054,45778,8559,726683,2054,45778,2,87,4,3,7634,59,1086,85,30.56,55.31,6.08,4184.55,516.8,2597.6,4701.35,4.23,304.91,0,211.89,216.12,211.89,216.12,-2385.71
2450836,44797,2450841,8559,726683,2054,45778,8559,726683,2054,45778,2,96,9,1,3925,182,1086,38,57.19,61.76,19.76,1596,750.88,2173.22,2346.88,0,0,1126.32,750.88,750.88,1877.2,1877.2,-1422.34
2450836,44797,2450876,8559,726683,2054,45778,8559,726683,2054,45778,2,43,20,1,4996,201,1086,49,89.49,246.99,242.05,242.06,11860.45,4385.01,12102.51,948.83,0,5808.95,11860.45,12809.28,17669.4,18618.23,7475.44
2450836,44797,2450857,8559,726683,2054,45778,8559,726683,2054,45778,2,13,15,4,1210,70,1086,2,94.68,98.46,26.58,143.76,53.16,189.36,196.92,3.72,0,82.7,53.16,56.88,135.86,139.58,-136.2
2450836,44797,2450896,8559,726683,2054,45778,8559,726683,2054,45778,2,70,13,4,16934,120,1086,49,21.78,40.72,39.49,60.27,1935.01,1067.22,1995.28,174.15,0,398.86,1935.01,2109.16,2333.87,2508.02,867.79
2450836,44797,2450892,8559,726683,2054,45778,8559,726683,2054,45778,2,77,9,1,2162,35,1086,25,9.79,24.57,24.57,0,614.25,244.75,614.25,7.67,460.68,61.25,153.57,161.24,214.82,222.49,-91.18
2450836,44797,2450856,8559,726683,2054,45778,8559,726683,2054,45778,2,100,12,4,6296,93,1086,15,52.58,101.47,17.24,1263.45,258.6,788.7,1522.05,23.27,0,365.25,258.6,281.87,623.85,647.12,-530.1
2450836,44797,2450863,8559,726683,2054,45778,8559,726683,2054,45778,2,67,11,3,7651,205,1086,59,35.6,46.28,34.71,682.63,2047.89,2100.4,2730.52,61.43,0,81.42,2047.89,2109.32,2129.31,2190.74,-52.51
2450836,44797,2450911,8559,726683,2054,45778,8559,726683,2054,45778,2,4,11,2,2575,270,1086,80,57.11,73.67,66.3,589.6,5304,4568.8,5893.6,265.2,0,1296,5304,5569.2,6600,6865.2,735.2
2450836,44797,2450885,8559,726683,2054,45778,8559,726683,2054,45778,2,44,14,2,13063,8,1086,10,94.91,104.4,62.64,417.6,626.4,949.1,1044,56.37,0,407.1,626.4,682.77,1033.5,1089.87,-322.7
2450836,44797,2450844,8559,726683,2054,45778,8559,726683,2054,45778,2,22,16,4,3373,25,1086,43,68.26,120.13,103.31,723.26,4442.33,2935.18,5165.59,310.96,0,1032.86,4442.33,4753.29,5475.19,5786.15,1507.15
2450836,33358,2450897,3340,1377914,6088,7862,3340,1377914,6088,7862,1,33,12,2,3284,272,1087,91,79.75,232.87,176.98,5085.99,16105.18,7257.25,21191.17,322.1,0,2754.57,16105.18,16427.28,18859.75,19181.85,8847.93
2450836,33358,2450922,3340,1377914,6088,7862,3340,1377914,6088,7862,1,86,2,1,6577,154,1087,46,23.99,39.58,12.66,1238.32,582.36,1103.54,1820.68,34.94,0,728.18,582.36,617.3,1310.54,1345.48,-521.18
2450836,33358,2450865,3340,1377914,6088,7862,3340,1377914,6088,7862,1,54,20,4,17200,10,1087,18,65.94,96.27,69.31,485.28,1247.58,1186.92,1732.86,49.9,0,849.06,1247.58,1297.48,2096.64,2146.54,60.66
2450836,33358,2450879,3340,1377914,6088,7862,3340,1377914,6088,7862,1,103,14,5,1681,80,1087,68,53.63,107.79,15.09,6303.6,1026.12,3646.84,7329.72,30.78,0,2564.96,1026.12,1056.9,3591.08,3621.86,-2620.72
2450836,33358,2450861,3340,1377914,6088,7862,3340,1377914,6088,7862,1,22,9,4,11437,235,1087,51,13.12,22.96,1.83,1077.63,93.33,669.12,1170.96,0,0,562.02,93.33,93.33,655.35,655.35,-575.79
2450836,33358,2450892,3340,1377914,6088,7862,3340,1377914,6088,7862,1,17,10,1,8828,43,1087,39,3.12,8.26,6.93,51.87,270.27,121.68,322.14,16.21,0,38.61,270.27,286.48,308.88,325.09,148.59
2450836,33358,2450872,3340,1377914,6088,7862,3340,1377914,6088,7862,1,86,5,5,13135,55,1087,37,99.12,134.8,22.91,4139.93,847.67,3667.44,4987.6,50.86,0,1097.05,847.67,898.53,1944.72,1995.58,-2819.77
2450836,33358,2450850,3340,1377914,6088,7862,3340,1377914,6088,7862,1,72,1,4,10478,140,1087,10,41.71,55.05,2.75,523,27.5,417.1,550.5,0.55,0,22,27.5,28.05,49.5,50.05,-389.6
2450836,33358,2450909,3340,1377914,6088,7862,3340,1377914,6088,7862,1,22,4,4,10414,124,1087,42,21.17,37.68,36.92,31.92,1550.64,889.14,1582.56,15.5,0,632.94,1550.64,1566.14,2183.58,2199.08,661.5
2450836,33358,2450925,3340,1377914,6088,7862,3340,1377914,6088,7862,1,35,8,4,8599,149,1087,83,59.78,161.4,156.55,402.55,12993.65,4961.74,13396.2,909.55,0,5492.11,12993.65,13903.2,18485.76,19395.31,8031.91
2450836,23834,2450856,36220,32920,2067,7614,36220,32920,2067,7614,1,95,11,3,2816,182,1088,51,90.9,180.89,117.57,3229.32,5996.07,4635.9,9225.39,0,0,461.04,5996.07,5996.07,6457.11,6457.11,1360.17
2450836,23834,2450844,36220,32920,2067,7614,36220,32920,2067,7614,1,91,8,2,6916,262,1088,22,82.68,174.45,94.2,1765.5,2072.4,1818.96,3837.9,0,0,345.4,2072.4,2072.4,2417.8,2417.8,253.44
2450836,23834,2450926,36220,32920,2067,7614,36220,32920,2067,7614,1,35,11,1,4681,101,1088,8,31.98,73.87,18.46,443.28,147.68,255.84,590.96,8.86,0,41.36,147.68,156.54,189.04,197.9,-108.16
2450836,23834,2450884,36220,32920,2067,7614,36220,32920,2067,7614,1,24,17,5,2384,227,1088,71,85.94,249.22,209.34,2831.48,14863.14,6101.74,17694.62,148.63,0,5131.17,14863.14,15011.77,19994.31,20142.94,8761.4
2450836,23834,2450904,36220,32920,2067,7614,36220,32920,2067,7614,1,16,4,4,16054,251,1088,3,85.55,213.87,198.89,44.94,596.67,256.65,641.61,5.96,0,192.48,596.67,602.63,789.15,795.11,340.02
2450836,23834,2450916,36220,32920,2067,7614,36220,32920,2067,7614,1,74,4,3,3734,242,1088,65,40.63,71.91,2.87,4487.6,186.55,2640.95,4674.15,7.46,0,1402.05,186.55,194.01,1588.6,1596.06,-2454.4
2450836,23834,2450909,36220,32920,2067,7614,36220,32920,2067,7614,1,41,4,1,2032,190,1088,90,74.82,209.49,104.74,9427.5,9426.6,6733.8,18854.1,471.33,0,0,9426.6,9897.93,9426.6,9897.93,2692.8
2450836,23834,2450882,36220,32920,2067,7614,36220,32920,2067,7614,1,95,11,4,892,98,1088,48,73.55,151.51,72.72,3781.92,3490.56,3530.4,7272.48,69.81,0,2763.36,3490.56,3560.37,6253.92,6323.73,-39.84
2450836,23834,2450855,36220,32920,2067,7614,36220,32920,2067,7614,1,2,16,4,17803,152,1088,67,56.96,157.77,44.17,7611.2,2959.39,3816.32,10570.59,151.52,1065.38,1268.31,1894.01,2045.53,3162.32,3313.84,-1922.31
2450836,23834,2450881,36220,32920,2067,7614,36220,32920,2067,7614,1,34,4,5,6871,132,1088,63,35.64,37.42,7.85,1862.91,494.55,2245.32,2357.46,0,0,1131.48,494.55,494.55,1626.03,1626.03,-1750.77
2450836,23834,2450902,36220,32920,2067,7614,36220,32920,2067,7614,1,48,12,3,6386,300,1088,6,79.85,217.19,45.6,1029.54,273.6,479.1,1303.14,8.2,0,651.54,273.6,281.8,925.14,933.34,-205.5
2450836,23834,2450854,36220,32920,2067,7614,36220,32920,2067,7614,1,3,13,3,17365,253,1088,43,57.64,75.5,3.77,3084.39,162.11,2478.52,3246.5,0,0,454.51,162.11,162.11,616.62,616.62,-2316.41
2450836,30642,2450882,87119,502030,6894,25405,87119,502030,6894,25405,1,32,10,5,8827,164,1089,50,29.41,84.11,73.17,547,3658.5,1470.5,4205.5,109.75,0,0,3658.5,3768.25,3658.5,3768.25,2188
2450836,30642,2450926,87119,502030,6894,25405,87119,502030,6894,25405,1,41,2,2,1376,63,1089,46,61.71,67.88,23.75,2029.98,1092.5,2838.66,3122.48,0,0,842.72,1092.5,1092.5,1935.22,1935.22,-1746.16
2450836,30642,2450870,87119,502030,6894,25405,87119,502030,6894,25405,1,76,14,4,16510,132,1089,30,12.62,19.93,1.79,544.2,53.7,378.6,597.9,4.29,0,286.8,53.7,57.99,340.5,344.79,-324.9
2450836,30642,2450914,87119,502030,6894,25405,87119,502030,6894,25405,1,47,5,2,16849,19,1089,45,26.74,49.2,43.29,265.95,1948.05,1203.3,2214,58.44,0,110.7,1948.05,2006.49,2058.75,2117.19,744.75
2450836,30642,2450903,87119,502030,6894,25405,87119,502030,6894,25405,1,107,20,2,4615,263,1089,22,75.28,179.16,60.91,2601.5,1340.02,1656.16,3941.52,40.2,0,196.9,1340.02,1380.22,1536.92,1577.12,-316.14
2450836,30642,2450912,87119,502030,6894,25405,87119,502030,6894,25405,1,43,20,5,7861,103,1089,15,11.43,14.4,2.3,181.5,34.5,171.45,216,0.49,9.66,73.35,24.84,25.33,98.19,98.68,-146.61
2450836,30642,2450856,87119,502030,6894,25405,87119,502030,6894,25405,1,107,17,4,6038,30,1089,67,44.63,91.49,21.95,4659.18,1470.65,2990.21,6129.83,20.58,441.19,1409.68,1029.46,1050.04,2439.14,2459.72,-1960.75
2450836,30642,2450904,87119,502030,6894,25405,87119,502030,6894,25405,1,72,20,4,988,247,1089,72,17.68,31.47,27.37,295.2,1970.64,1272.96,2265.84,39.41,0,44.64,1970.64,2010.05,2015.28,2054.69,697.68
2450836,30642,2450860,87119,502030,6894,25405,87119,502030,6894,25405,1,67,13,1,5038,81,1089,53,63.76,88.62,10.63,4133.47,563.39,3379.28,4696.86,3.6,383.1,375.24,180.29,183.89,555.53,559.13,-3198.99
2450836,30642,2450908,87119,502030,6894,25405,87119,502030,6894,25405,1,99,19,1,12374,258,1089,4,84.69,227.81,186.8,164.04,747.2,338.76,911.24,67.24,0,182.24,747.2,814.44,929.44,996.68,408.44
2450836,30642,2450852,87119,502030,6894,25405,87119,502030,6894,25405,1,67,18,2,1814,38,1089,1,61.8,112.47,111.34,1.13,111.34,61.8,112.47,6.68,0,32.61,111.34,118.02,143.95,150.63,49.54
2450836,30642,2450874,87119,502030,6894,25405,87119,502030,6894,25405,1,2,1,1,9830,211,1089,81,25.54,65.38,48.38,1377,3918.78,2068.74,5295.78,313.5,0,1588.41,3918.78,4232.28,5507.19,5820.69,1850.04
2450836,30642,2450845,87119,502030,6894,25405,87119,502030,6894,25405,1,15,11,5,8929,225,1089,61,53.42,135.15,10.81,7584.74,659.41,3258.62,8244.15,39.56,0,1895.88,659.41,698.97,2555.29,2594.85,-2599.21
2450836,10288,2450892,44811,427909,3454,42152,44811,427909,3454,42152,2,83,5,5,7772,288,1090,71,23.8,57.35,18.35,2769,1302.85,1689.8,4071.85,91.19,0,40.47,1302.85,1394.04,1343.32,1434.51,-386.95
2450836,10288,2450891,44811,427909,3454,42152,44811,427909,3454,42152,2,87,15,5,2284,241,1090,96,83.76,249.6,37.44,20367.36,3594.24,8040.96,23961.6,100.63,2156.54,239.04,1437.7,1538.33,1676.74,1777.37,-6603.26
2450836,10288,2450858,44811,427909,3454,42152,44811,427909,3454,42152,2,63,2,2,6332,178,1090,43,48.75,91.65,39.4,2246.75,1694.2,2096.25,3940.95,62.68,440.49,1142.51,1253.71,1316.39,2396.22,2458.9,-842.54
2450836,10288,2450924,44811,427909,3454,42152,44811,427909,3454,42152,2,60,4,2,8480,146,1090,63,32.3,48.45,30.03,1160.46,1891.89,2034.9,3052.35,56.75,0,549.36,1891.89,1948.64,2441.25,2498,-143.01
2450836,10288,2450883,44811,427909,3454,42152,44811,427909,3454,42152,2,77,13,5,8581,141,1090,91,16.82,21.36,12.6,797.16,1146.6,1530.62,1943.76,11.46,0,971.88,1146.6,1158.06,2118.48,2129.94,-384.02
2450836,10288,2450923,44811,427909,3454,42152,44811,427909,3454,42152,2,89,11,1,13496,146,1090,96,69.6,158.68,33.32,12034.56,3198.72,6681.6,15233.28,127.94,0,456.96,3198.72,3326.66,3655.68,3783.62,-3482.88
2450836,10288,2450845,44811,427909,3454,42152,44811,427909,3454,42152,2,97,8,5,16316,89,1090,61,11.19,19.13,4.01,922.32,244.61,682.59,1166.93,17.12,0,431.27,244.61,261.73,675.88,693,-437.98
2450836,10288,2450915,44811,427909,3454,42152,44811,427909,3454,42152,2,18,12,1,5530,278,1090,40,59.25,62.8,30.77,1281.2,1230.8,2370,2512,98.46,0,477.2,1230.8,1329.26,1708,1806.46,-1139.2
