ws_sold_date_sk,ws_sold_time_sk,ws_ship_date_sk,ws_item_sk,ws_bill_customer_sk,ws_bill_cdemo_sk,ws_bill_hdemo_sk,ws_bill_addr_sk,ws_ship_customer_sk,ws_ship_cdemo_sk,ws_ship_hdemo_sk,ws_ship_addr_sk,ws_web_page_sk,ws_web_site_sk,ws_ship_mode_sk,ws_warehouse_sk,ws_promo_sk,ws_order_number,ws_quantity,ws_wholesale_cost,ws_list_price,ws_sales_price,ws_ext_discount_amt,ws_ext_sales_price,ws_ext_wholesale_cost,ws_ext_list_price,ws_ext_tax,ws_coupon_amt,ws_ext_ship_cost,ws_net_paid,ws_net_paid_inc_tax,ws_net_paid_inc_ship,ws_net_paid_inc_ship_tax,ws_net_profit
2451830,50887,2451879,2342,57221,1809169,6717,3112,73262,1781307,5676,18398,29,1,7,3,229,639,52,91.26,257.35,12.86,12713.48,668.72,4745.52,13382.2,20.06,0,133.64,668.72,688.78,802.36,822.42,-4076.8
2451830,50887,2451915,6643,57221,1809169,6717,3112,73262,1781307,5676,18398,55,2,6,5,74,639,18,30.02,48.93,30.82,325.98,554.76,540.36,880.74,19.69,160.88,52.74,393.88,413.57,446.62,466.31,-146.48
2451830,50887,2451876,12884,57221,1809169,6717,3112,73262,1781307,5676,18398,17,17,19,4,189,639,43,8.65,9.34,7.65,72.67,328.95,371.95,401.62,23.02,0,116.1,328.95,351.97,445.05,468.07,-43
2451830,50887,2451867,8539,57221,1809169,6717,3112,73262,1781307,5676,18398,19,20,2,1,277,639,64,37.48,89.2,24.97,4110.72,1598.08,2398.72,5708.8,63.92,0,1027.2,1598.08,1662,2625.28,2689.2,-800.64
2451830,50887,2451849,2491,57221,1809169,6717,3112,73262,1781307,5676,18398,26,1,5,2,126,639,86,87.26,183.24,166.74,1419,14339.64,7504.36,15758.64,430.18,0,2993.66,14339.64,14769.82,17333.3,17763.48,6835.28
2451830,50887,2451877,4829,57221,1809169,6717,3112,73262,1781307,5676,18398,53,7,11,3,55,639,23,66.32,99.48,89.53,228.85,2059.19,1525.36,2288.04,0,0,1006.71,2059.19,2059.19,3065.9,3065.9,533.83
2451830,50887,2451846,3797,57221,1809169,6717,3112,73262,1781307,5676,18398,44,14,3,3,83,639,29,92.66,165.86,18.24,4280.98,528.96,2687.14,4809.94,31.73,0,1057.92,528.96,560.69,1586.88,1618.61,-2158.18
2451830,50887,2451933,16777,57221,1809169,6717,3112,73262,1781307,5676,18398,31,2,8,4,80,639,18,65.86,69.81,50.26,351.9,904.68,1185.48,1256.58,18.09,0,87.84,904.68,922.77,992.52,1010.61,-280.8
2451830,50887,2451861,7538,57221,1809169,6717,3112,73262,1781307,5676,18398,7,13,17,2,7,639,77,81.86,193.18,179.65,1041.81,13833.05,6303.22,14874.86,0,0,445.83,13833.05,13833.05,14278.88,14278.88,7529.83
2451830,50887,2451914,11798,57221,1809169,6717,3112,73262,1781307,5676,18398,17,14,10,4,51,639,5,72.99,145.25,5.81,697.2,29.05,364.95,726.25,0,1.45,123.45,27.6,27.6,151.05,151.05,-337.35
2451830,50887,2451918,15962,57221,1809169,6717,3112,73262,1781307,5676,18398,23,17,13,5,277,639,11,6.36,6.99,3.77,35.42,41.47,69.96,76.89,1.65,0,19.14,41.47,43.12,60.61,62.26,-28.49
2451204,32904,2451236,2455,39761,1156368,5775,46382,63080,875105,2049,37746,16,7,2,5,88,640,18,88.94,106.72,43.75,1133.46,787.5,1600.92,1920.96,7.87,0,441.72,787.5,795.37,1229.22,1237.09,-813.42
2451204,32904,2451292,7898,39761,1156368,5775,46382,63080,875105,2049,37746,37,2,8,4,237,640,57,95.86,216.64,51.99,9385.05,2963.43,5464.02,12348.48,29.63,0,1605.12,2963.43,2993.06,4568.55,4598.18,-2500.59
2451204,32904,2451263,133,39761,1156368,5775,46382,63080,875105,2049,37746,58,7,8,2,83,640,40,11.19,23.94,10.05,555.6,402,447.6,957.6,36.18,0,325.2,402,438.18,727.2,763.38,-45.6
2451204,32904,2451263,13838,39761,1156368,5775,46382,63080,875105,2049,37746,34,4,15,2,39,640,37,28.67,77.69,50.49,1006.4,1868.13,1060.79,2874.53,0,0,431.05,1868.13,1868.13,2299.18,2299.18,807.34
2451204,32904,2451267,8548,39761,1156368,5775,46382,63080,875105,2049,37746,4,22,11,3,152,640,22,83.86,105.66,84.52,465.08,1859.44,1844.92,2324.52,130.16,0,1045.88,1859.44,1989.6,2905.32,3035.48,14.52
2451204,32904,2451313,15496,39761,1156368,5775,46382,63080,875105,2049,37746,43,20,10,4,181,640,27,44.32,59.83,43.07,452.52,1162.89,1196.64,1615.41,34.88,0,32.13,1162.89,1197.77,1195.02,1229.9,-33.75
2451204,32904,2451296,6079,39761,1156368,5775,46382,63080,875105,2049,37746,37,28,14,3,132,640,13,68.88,99.87,54.92,584.35,713.96,895.44,1298.31,0,0,454.35,713.96,713.96,1168.31,1168.31,-181.48
2451204,32904,2451253,12700,39761,1156368,5775,46382,63080,875105,2049,37746,25,2,11,5,89,640,84,55.82,89.87,34.15,4680.48,2868.6,4688.88,7549.08,114.74,0,1207.08,2868.6,2983.34,4075.68,4190.42,-1820.28
2451204,32904,2451223,16514,39761,1156368,5775,46382,63080,875105,2049,37746,34,26,10,1,145,640,12,87.97,123.15,35.71,1049.28,428.52,1055.64,1477.8,4.28,0,339.84,428.52,432.8,768.36,772.64,-627.12
2451910,14535,2451916,10345,49769,1867903,6837,46618,16885,737056,5247,41885,32,14,2,1,27,641,62,80.67,166.18,88.07,4842.82,5460.34,5001.54,10303.16,382.22,0,2266.1,5460.34,5842.56,7726.44,8108.66,458.8
2451910,14535,2452002,16543,49769,1867903,6837,46618,16885,737056,5247,41885,14,29,19,3,237,641,28,6.09,15.59,0.77,414.96,21.56,170.52,436.52,0.43,0,95.76,21.56,21.99,117.32,117.75,-148.96
2451910,14535,2451914,7850,49769,1867903,6837,46618,16885,737056,5247,41885,38,14,19,2,175,641,67,68.26,123.55,43.24,5380.77,2897.08,4573.42,8277.85,28.97,0,661.96,2897.08,2926.05,3559.04,3588.01,-1676.34
2451910,14535,2451923,12374,49769,1867903,6837,46618,16885,737056,5247,41885,56,2,15,3,101,641,11,53.7,104.17,73.96,332.31,813.56,590.7,1145.87,24.4,0,91.63,813.56,837.96,905.19,929.59,222.86
2451910,14535,2452015,12871,49769,1867903,6837,46618,16885,737056,5247,41885,5,23,4,3,235,641,80,4.2,12.18,10.23,156,818.4,336,974.4,32.73,0,233.6,818.4,851.13,1052,1084.73,482.4
2451910,14535,2452000,3911,49769,1867903,6837,46618,16885,737056,5247,41885,47,26,7,5,293,641,34,70.12,147.95,75.45,2465,2565.3,2384.08,5030.3,24.11,1359.6,0,1205.7,1229.81,1205.7,1229.81,-1178.38
2451910,14535,2451991,10129,49769,1867903,6837,46618,16885,737056,5247,41885,14,5,15,5,235,641,95,69.2,117.64,44.7,6929.3,4246.5,6574,11175.8,382.18,0,4581.85,4246.5,4628.68,8828.35,9210.53,-2327.5
2451910,14535,2451980,10879,49769,1867903,6837,46618,16885,737056,5247,41885,2,23,19,4,86,641,30,49.76,65.18,28.67,1095.3,860.1,1492.8,1955.4,0,0,371.4,860.1,860.1,1231.5,1231.5,-632.7
2451910,14535,2451938,17315,49769,1867903,6837,46618,16885,737056,5247,41885,44,14,6,1,279,641,37,32.38,74.79,32.9,1549.93,1217.3,1198.06,2767.23,89.83,219.11,55.13,998.19,1088.02,1053.32,1143.15,-199.87
2451181,7332,2451194,7850,16608,11626,2644,28909,62347,503466,5842,39018,38,8,20,5,110,642,32,76.65,85.84,2.57,2664.64,82.24,2452.8,2746.88,3.28,0,192,82.24,85.52,274.24,277.52,-2370.56
2451181,7332,2451249,12374,16608,11626,2644,28909,62347,503466,5842,39018,49,2,19,1,173,642,34,38.05,79.9,16.77,2146.42,570.18,1293.7,2716.6,34.21,0,26.86,570.18,604.39,597.04,631.25,-723.52
2451181,7332,2451189,12871,16608,11626,2644,28909,62347,503466,5842,39018,32,14,19,5,154,642,67,94.93,213.59,136.69,5152.3,9158.23,6360.31,14310.53,366.32,0,3720.51,9158.23,9524.55,12878.74,13245.06,2797.92
2451181,7332,2451292,3910,16608,11626,2644,28909,62347,503466,5842,39018,13,22,14,1,198,642,63,47.76,114.62,83.67,1949.85,5271.21,3008.88,7221.06,105.42,0,1443.96,5271.21,5376.63,6715.17,6820.59,2262.33
2451181,7332,2451199,10129,16608,11626,2644,28909,62347,503466,5842,39018,43,28,8,3,271,642,8,30.47,84.09,69.79,114.4,558.32,243.76,672.72,0,0,53.76,558.32,558.32,612.08,612.08,314.56
2451181,7332,2451209,10879,16608,11626,2644,28909,62347,503466,5842,39018,31,16,19,2,25,642,3,43.55,125.42,68.98,169.32,206.94,130.65,376.26,18.62,0,18.81,206.94,225.56,225.75,244.37,76.29
2451181,7332,2451244,17314,16608,11626,2644,28909,62347,503466,5842,39018,4,25,6,4,112,642,60,56.42,140.48,81.47,3540.6,4888.2,3385.2,8428.8,391.05,0,842.4,4888.2,5279.25,5730.6,6121.65,1503
2451181,7332,2451208,12308,16608,11626,2644,28909,62347,503466,5842,39018,32,1,15,4,163,642,27,82.58,221.31,134.99,2330.64,3644.73,2229.66,5975.37,215.76,947.62,2509.65,2697.11,2912.87,5206.76,5422.52,467.45
2451181,7332,2451240,4942,16608,11626,2644,28909,62347,503466,5842,39018,25,19,17,4,248,642,59,84.45,177.34,78.02,5859.88,4603.18,4982.55,10463.06,92.06,0,104.43,4603.18,4695.24,4707.61,4799.67,-379.37
2451181,7332,2451199,9325,16608,11626,2644,28909,62347,503466,5842,39018,55,8,2,4,116,642,64,78.08,96.03,23.04,4671.36,1474.56,4997.12,6145.92,88.47,0,2519.68,1474.56,1563.03,3994.24,4082.71,-3522.56
2451181,7332,2451250,9784,16608,11626,2644,28909,62347,503466,5842,39018,56,13,5,3,151,642,72,75.51,178.95,55.47,8890.56,3993.84,5436.72,12884.4,279.56,0,3091.68,3993.84,4273.4,7085.52,7365.08,-1442.88
2451181,7332,2451266,15586,16608,11626,2644,28909,62347,503466,5842,39018,46,7,1,3,205,642,27,75.47,95.84,39.29,1526.85,1060.83,2037.69,2587.68,63.64,0,284.58,1060.83,1124.47,1345.41,1409.05,-976.86
2451181,7332,2451269,722,16608,11626,2644,28909,62347,503466,5842,39018,52,26,4,1,88,642,84,66.2,94,78.96,1263.36,6632.64,5560.8,7896,132.65,0,1895.04,6632.64,6765.29,8527.68,8660.33,1071.84
2451885,10781,2451988,1604,52167,1632336,505,33474,61518,1173267,991,26268,47,17,7,2,70,643,47,19.46,51.37,39.04,579.51,1834.88,914.62,2414.39,165.13,0,0,1834.88,2000.01,1834.88,2000.01,920.26
2451885,10781,2451886,2857,52167,1632336,505,33474,61518,1173267,991,26268,11,17,19,2,272,643,93,44.17,87.45,28.85,5449.8,2683.05,4107.81,8132.85,0,0,3985.05,2683.05,2683.05,6668.1,6668.1,-1424.76
2451885,10781,2451998,15025,52167,1632336,505,33474,61518,1173267,991,26268,41,5,5,4,136,643,49,59.95,76.13,41.87,1678.74,2051.63,2937.55,3730.37,20.51,0,1753.22,2051.63,2072.14,3804.85,3825.36,-885.92
2451885,10781,2451961,12737,52167,1632336,505,33474,61518,1173267,991,26268,5,2,14,1,218,643,83,80.53,161.86,129.48,2687.54,10746.84,6683.99,13434.38,752.27,0,2283.33,10746.84,11499.11,13030.17,13782.44,4062.85
2451885,10781,2451899,2120,52167,1632336,505,33474,61518,1173267,991,26268,19,14,9,2,295,643,66,27.56,68.07,43.56,1617.66,2874.96,1818.96,4492.62,172.49,0,1212.42,2874.96,3047.45,4087.38,4259.87,1056
2451885,10781,2451961,10111,52167,1632336,505,33474,61518,1173267,991,26268,8,2,16,5,157,643,71,84.21,105.26,31.57,5231.99,2241.47,5978.91,7473.46,134.48,0,672.37,2241.47,2375.95,2913.84,3048.32,-3737.44
2451885,10781,2451949,17725,52167,1632336,505,33474,61518,1173267,991,26268,37,20,10,2,61,643,45,11.38,21.96,16.68,237.6,750.6,512.1,988.2,7.5,0,414.9,750.6,758.1,1165.5,1173,238.5
2451885,10781,2451931,10034,52167,1632336,505,33474,61518,1173267,991,26268,32,29,10,3,46,643,11,90.4,114.8,40.18,820.82,441.98,994.4,1262.8,8.83,0,353.54,441.98,450.81,795.52,804.35,-552.42
2451885,10781,2451929,7556,52167,1632336,505,33474,61518,1173267,991,26268,31,11,13,3,80,643,95,48.86,94.29,49.97,4210.4,4747.15,4641.7,8957.55,427.24,0,3493.15,4747.15,5174.39,8240.3,8667.54,105.45
2451885,10781,2451914,9931,52167,1632336,505,33474,61518,1173267,991,26268,29,29,15,5,225,643,32,46.68,46.68,42.01,149.44,1344.32,1493.76,1493.76,67.21,0,656.96,1344.32,1411.53,2001.28,2068.49,-149.44
2451885,10781,2451957,3104,52167,1632336,505,33474,61518,1173267,991,26268,38,29,7,2,157,643,82,40.91,41.31,23.54,1457.14,1930.28,3354.62,3387.42,96.51,0,236.98,1930.28,2026.79,2167.26,2263.77,-1424.34
2451278,58602,2451376,10328,96148,1620195,3089,45583,60617,307347,3987,12627,31,26,2,2,135,644,42,51.51,62.32,29.29,1387.26,1230.18,2163.42,2617.44,49.2,0,916.02,1230.18,1279.38,2146.2,2195.4,-933.24
2451278,58602,2451380,5990,96148,1620195,3089,45583,60617,307347,3987,12627,31,28,4,3,109,644,87,69.61,160.1,11.2,12954.3,974.4,6056.07,13928.7,77.95,0,3760.14,974.4,1052.35,4734.54,4812.49,-5081.67
2451278,58602,2451358,5152,96148,1620195,3089,45583,60617,307347,3987,12627,14,26,3,2,258,644,51,49.66,90.38,28.92,3134.46,1474.92,2532.66,4609.38,0,0,1106.19,1474.92,1474.92,2581.11,2581.11,-1057.74
2451278,58602,2451302,12901,96148,1620195,3089,45583,60617,307347,3987,12627,16,7,6,1,213,644,69,23.36,64.24,23.12,2837.28,1595.28,1611.84,4432.56,31.9,0,176.64,1595.28,1627.18,1771.92,1803.82,-16.56
2451278,58602,2451354,6280,96148,1620195,3089,45583,60617,307347,3987,12627,4,8,10,5,50,644,32,79.95,232.65,174.48,1861.44,5583.36,2558.4,7444.8,390.83,0,1265.6,5583.36,5974.19,6848.96,7239.79,3024.96
2451278,58602,2451383,8893,96148,1620195,3089,45583,60617,307347,3987,12627,34,19,2,4,166,644,14,98.43,189.96,94.98,1329.72,1329.72,1378.02,2659.44,26.59,0,1303.12,1329.72,1356.31,2632.84,2659.43,-48.3
2451278,58602,2451367,11096,96148,1620195,3089,45583,60617,307347,3987,12627,37,28,1,2,183,644,27,57.76,76.24,57.94,494.1,1564.38,1559.52,2058.48,0,172.08,823.23,1392.3,1392.3,2215.53,2215.53,-167.22
2451278,58602,2451337,4958,96148,1620195,3089,45583,60617,307347,3987,12627,37,1,6,1,76,644,4,92.6,179.64,68.26,445.52,273.04,370.4,718.56,24.57,0,265.84,273.04,297.61,538.88,563.45,-97.36
2451278,58602,2451376,13813,96148,1620195,3089,45583,60617,307347,3987,12627,43,13,12,2,149,644,65,65.85,167.91,52.05,7530.9,3383.25,4280.25,10914.15,101.49,0,3710.2,3383.25,3484.74,7093.45,7194.94,-897
2451278,58602,2451352,1702,96148,1620195,3089,45583,60617,307347,3987,12627,19,20,12,3,104,644,56,9.13,11.04,3.53,420.56,197.68,511.28,618.24,1.97,0,185.36,197.68,199.65,383.04,385.01,-313.6
2451418,28435,2451509,13718,35621,344010,2799,33541,3397,1633687,922,3310,10,19,17,1,278,645,93,40.41,55.36,21.03,3192.69,1955.79,3758.13,5148.48,39.11,0,1801.41,1955.79,1994.9,3757.2,3796.31,-1802.34
2451418,28435,2451450,5446,35621,344010,2799,33541,3397,1633687,922,3310,34,28,2,2,299,645,11,31.22,69.93,49.65,223.08,546.15,343.42,769.23,27.3,0,0,546.15,573.45,546.15,573.45,202.73
2451418,28435,2451447,9160,35621,344010,2799,33541,3397,1633687,922,3310,26,1,11,3,38,645,82,21.28,59.79,47.23,1029.92,3872.86,1744.96,4902.78,309.82,0,146.78,3872.86,4182.68,4019.64,4329.46,2127.9
2451418,28435,2451447,11822,35621,344010,2799,33541,3397,1633687,922,3310,19,7,1,5,272,645,30,53.39,66.2,37.07,873.9,1112.1,1601.7,1986,24.02,845.19,953.1,266.91,290.93,1220.01,1244.03,-1334.79
2451418,28435,2451451,15014,35621,344010,2799,33541,3397,1633687,922,3310,10,1,6,1,226,645,74,24.05,34.15,8.53,1895.88,631.22,1779.7,2527.1,50.49,0,530.58,631.22,681.71,1161.8,1212.29,-1148.48
2451418,28435,2451529,6013,35621,344010,2799,33541,3397,1633687,922,3310,50,16,12,3,41,645,11,77.66,192.59,48.14,1588.95,529.54,854.26,2118.49,31.77,0,953.26,529.54,561.31,1482.8,1514.57,-324.72
2451418,28435,2451450,2269,35621,344010,2799,33541,3397,1633687,922,3310,31,13,5,1,227,645,62,17.29,44.95,15.73,1811.64,975.26,1071.98,2786.9,0,0,1058.96,975.26,975.26,2034.22,2034.22,-96.72
2451418,28435,2451513,17938,35621,344010,2799,33541,3397,1633687,922,3310,16,20,13,5,197,645,14,47.7,95.4,48.65,654.5,681.1,667.8,1335.6,22.88,108.97,280.42,572.13,595.01,852.55,875.43,-95.67
2451204,51679,2451293,16258,21947,34059,6171,42283,35367,1012626,4972,8918,58,8,13,3,6,646,95,73.27,108.43,28.19,7622.8,2678.05,6960.65,10300.85,15.26,2169.22,3707.85,508.83,524.09,4216.68,4231.94,-6451.82
2451204,51679,2451263,1837,21947,34059,6171,42283,35367,1012626,4972,8918,40,26,20,3,166,646,99,62.13,102.51,59.45,4262.94,5885.55,6150.87,10148.49,0,5885.55,2739.33,0,0,2739.33,2739.33,-6150.87
2451204,51679,2451308,16135,21947,34059,6171,42283,35367,1012626,4972,8918,8,26,20,4,55,646,72,32.84,69.62,0.69,4962.96,49.68,2364.48,5012.64,0.99,0,701.28,49.68,50.67,750.96,751.95,-2314.8
2451204,51679,2451315,6622,21947,34059,6171,42283,35367,1012626,4972,8918,19,2,7,4,271,646,19,30.38,31.89,14.03,339.34,266.57,577.22,605.91,2.66,0,248.33,266.57,269.23,514.9,517.56,-310.65
2451204,51679,2451255,6607,21947,34059,6171,42283,35367,1012626,4972,8918,40,10,11,1,141,646,11,20.6,57.47,20.68,404.69,227.48,226.6,632.17,2.27,0,69.52,227.48,229.75,297,299.27,0.88
2451204,51679,2451323,12529,21947,34059,6171,42283,35367,1012626,4972,8918,34,4,15,5,2,646,26,61.23,144.5,135.83,225.42,3531.58,1591.98,3757,176.57,0,1089.4,3531.58,3708.15,4620.98,4797.55,1939.6
2451204,51679,2451284,7364,21947,34059,6171,42283,35367,1012626,4972,8918,8,13,9,4,216,646,39,63.45,107.86,45.3,2439.84,1766.7,2474.55,4206.54,0,0,336.18,1766.7,1766.7,2102.88,2102.88,-707.85
2451204,51679,2451305,6944,21947,34059,6171,42283,35367,1012626,4972,8918,14,8,15,5,35,646,51,59.7,162.38,8.11,7867.77,413.61,3044.7,8281.38,37.22,0,3643.44,413.61,450.83,4057.05,4094.27,-2631.09
2451204,51679,2451276,15692,21947,34059,6171,42283,35367,1012626,4972,8918,20,22,20,1,29,646,26,31.91,52.01,39.52,324.74,1027.52,829.66,1352.26,82.2,0,135.2,1027.52,1109.72,1162.72,1244.92,197.86
2451204,51679,2451284,10738,21947,34059,6171,42283,35367,1012626,4972,8918,52,16,11,3,45,646,81,57.51,148.95,17.87,10617.48,1447.47,4658.31,12064.95,115.79,0,1447.47,1447.47,1563.26,2894.94,3010.73,-3210.84
2451204,51679,2451231,5197,21947,34059,6171,42283,35367,1012626,4972,8918,1,28,16,5,244,646,74,32.47,63.64,59.82,282.68,4426.68,2402.78,4709.36,0,0,1365.3,4426.68,4426.68,5791.98,5791.98,2023.9
2451882,46995,2451967,1147,37317,1493059,4801,36896,23801,466989,1516,26396,32,13,10,5,240,647,33,67.01,144.74,62.23,2722.83,2053.59,2211.33,4776.42,0,0,1623.93,2053.59,2053.59,3677.52,3677.52,-157.74
2451882,46995,2451941,3233,37317,1493059,4801,36896,23801,466989,1516,26396,29,17,13,2,231,647,53,45.01,71.11,7.82,3354.37,414.46,2385.53,3768.83,0.66,381.3,1017.07,33.16,33.82,1050.23,1050.89,-2352.37
2451882,46995,2451958,9223,37317,1493059,4801,36896,23801,466989,1516,26396,44,14,3,3,263,647,27,16.92,20.47,15.55,132.84,419.85,456.84,552.69,2.26,394.65,16.47,25.2,27.46,41.67,43.93,-431.64
2451882,46995,2451959,9611,37317,1493059,4801,36896,23801,466989,1516,26396,7,26,4,1,81,647,7,92.24,215.84,92.81,861.21,649.67,645.68,1510.88,0,32.48,498.54,617.19,617.19,1115.73,1115.73,-28.49
2451882,46995,2451934,17441,37317,1493059,4801,36896,23801,466989,1516,26396,38,26,8,4,33,647,18,97.01,286.17,240.38,824.22,4326.84,1746.18,5151.06,0,1124.97,154.44,3201.87,3201.87,3356.31,3356.31,1455.69
2451882,46995,2451918,11048,37317,1493059,4801,36896,23801,466989,1516,26396,35,13,16,3,57,647,13,68.92,93.04,83.73,121.03,1088.49,895.96,1209.52,76.19,0,471.64,1088.49,1164.68,1560.13,1636.32,192.53
2451882,46995,2451965,295,37317,1493059,4801,36896,23801,466989,1516,26396,55,14,8,1,31,647,78,27.86,29.53,28.93,46.8,2256.54,2173.08,2303.34,203.08,0,322.14,2256.54,2459.62,2578.68,2781.76,83.46
2451882,46995,2451905,17539,37317,1493059,4801,36896,23801,466989,1516,26396,43,17,19,1,203,647,33,96.58,123.62,100.13,775.17,3304.29,3187.14,4079.46,165.21,0,815.76,3304.29,3469.5,4120.05,4285.26,117.15
2451882,46995,2451978,1229,37317,1493059,4801,36896,23801,466989,1516,26396,14,14,1,1,151,647,23,26.96,34.77,1.73,759.92,39.79,620.08,799.71,1.19,0,263.81,39.79,40.98,303.6,304.79,-580.29
2451882,46995,2451896,17780,37317,1493059,4801,36896,23801,466989,1516,26396,26,8,6,2,158,647,96,57.06,67.33,47.13,1939.2,4524.48,5477.76,6463.68,20.36,4117.27,904.32,407.21,427.57,1311.53,1331.89,-5070.55
2451497,34175,2451554,10358,53221,808087,6953,7819,28394,518204,7007,7363,26,25,15,2,139,648,74,41.38,111.72,67.03,3307.06,4960.22,3062.12,8267.28,334.81,1240.05,3554.22,3720.17,4054.98,7274.39,7609.2,658.05
2451497,34175,2451606,4436,53221,808087,6953,7819,28394,518204,7007,7363,14,16,20,4,185,648,87,59.6,140.65,21.09,10401.72,1834.83,5185.2,12236.55,110.08,0,3058.92,1834.83,1944.91,4893.75,5003.83,-3350.37
2451497,34175,2451570,3698,53221,808087,6953,7819,28394,518204,7007,7363,40,20,4,2,117,648,64,3.88,7.76,6.28,94.72,401.92,248.32,496.64,0,0,19.84,401.92,401.92,421.76,421.76,153.6
2451497,34175,2451518,10208,53221,808087,6953,7819,28394,518204,7007,7363,43,26,6,3,87,648,65,78.97,173.73,19.11,10050.3,1242.15,5133.05,11292.45,12.42,0,1467.7,1242.15,1254.57,2709.85,2722.27,-3890.9
2451497,34175,2451520,8356,53221,808087,6953,7819,28394,518204,7007,7363,43,4,14,3,299,648,92,77.6,139.68,134.09,514.28,12336.28,7139.2,12850.56,616.81,0,1798.6,12336.28,12953.09,14134.88,14751.69,5197.08
2451497,34175,2451531,11032,53221,808087,6953,7819,28394,518204,7007,7363,46,2,10,3,206,648,23,21.23,47.13,43.35,86.94,997.05,488.29,1083.99,19.94,0,444.36,997.05,1016.99,1441.41,1461.35,508.76
2451497,34175,2451581,8149,53221,808087,6953,7819,28394,518204,7007,7363,38,22,14,1,281,648,54,3.33,6.95,1.32,304.02,71.28,179.82,375.3,5.7,0,10.8,71.28,76.98,82.08,87.78,-108.54
2451497,34175,2451520,6230,53221,808087,6953,7819,28394,518204,7007,7363,8,22,19,4,296,648,85,76.56,96.46,96.46,0,8199.1,6507.6,8199.1,250.89,4017.55,2213.4,4181.55,4432.44,6394.95,6645.84,-2326.05
2451497,34175,2451594,15908,53221,808087,6953,7819,28394,518204,7007,7363,2,19,15,3,108,648,100,59.52,73.8,35.42,3838,3542,5952,7380,124.67,425.04,2583,3116.96,3241.63,5699.96,5824.63,-2835.04
2451497,34175,2451561,5186,53221,808087,6953,7819,28394,518204,7007,7363,40,26,10,1,182,648,40,65.12,95.07,34.22,2434,1368.8,2604.8,3802.8,54.75,0,304,1368.8,1423.55,1672.8,1727.55,-1236
2451497,34175,2451558,5486,53221,808087,6953,7819,28394,518204,7007,7363,25,14,13,3,166,648,1,72.82,87.38,31.45,55.93,31.45,72.82,87.38,2.83,0,35.82,31.45,34.28,67.27,70.1,-41.37
2451497,34175,2451541,1672,53221,808087,6953,7819,28394,518204,7007,7363,8,4,4,2,133,648,16,70.82,208.91,102.36,1704.8,1637.76,1133.12,3342.56,81.88,0,1069.6,1637.76,1719.64,2707.36,2789.24,504.64
2451497,34175,2451558,10154,53221,808087,6953,7819,28394,518204,7007,7363,19,19,20,3,63,648,41,54.94,132.95,50.52,3379.63,2071.32,2252.54,5450.95,103.56,0,2343.56,2071.32,2174.88,4414.88,4518.44,-181.22
2451400,75385,2451405,5996,28280,317367,5207,5894,40902,34688,3271,24254,56,28,18,4,10,649,70,74.98,95.97,23.03,5105.8,1612.1,5248.6,6717.9,64.48,0,335.3,1612.1,1676.58,1947.4,2011.88,-3636.5
2451400,75385,2451460,8668,28280,317367,5207,5894,40902,34688,3271,24254,19,8,20,5,290,649,83,87.54,233.73,46.74,15520.17,3879.42,7265.82,19399.59,193.97,0,1163.66,3879.42,4073.39,5043.08,5237.05,-3386.4
2451400,75385,2451406,598,28280,317367,5207,5894,40902,34688,3271,24254,1,13,16,2,138,649,66,51.04,142.4,54.11,5827.14,3571.26,3368.64,9398.4,321.41,0,281.82,3571.26,3892.67,3853.08,4174.49,202.62
2451400,75385,2451491,7012,28280,317367,5207,5894,40902,34688,3271,24254,28,22,9,3,250,649,62,99.41,121.28,77.61,2707.54,4811.82,6163.42,7519.36,384.94,0,2330.58,4811.82,5196.76,7142.4,7527.34,-1351.6
2451400,75385,2451474,2404,28280,317367,5207,5894,40902,34688,3271,24254,13,1,15,4,223,649,33,92.01,260.38,257.77,86.13,8506.41,3036.33,8592.54,85.06,0,945.12,8506.41,8591.47,9451.53,9536.59,5470.08
2451400,75385,2451500,12446,28280,317367,5207,5894,40902,34688,3271,24254,28,1,10,1,35,649,9,72.4,139.73,117.37,201.24,1056.33,651.6,1257.57,48.48,517.6,440.1,538.73,587.21,978.83,1027.31,-112.87
2451400,75385,2451415,2677,28280,317367,5207,5894,40902,34688,3271,24254,22,26,6,3,230,649,9,58.17,161.71,87.32,669.51,785.88,523.53,1455.39,0,0,407.43,785.88,785.88,1193.31,1193.31,262.35
2451400,75385,2451428,12188,28280,317367,5207,5894,40902,34688,3271,24254,37,19,8,4,80,649,1,27.27,52.35,49.73,2.62,49.73,27.27,52.35,4.47,0,17.79,49.73,54.2,67.52,71.99,22.46
2451400,75385,2451519,4759,28280,317367,5207,5894,40902,34688,3271,24254,55,16,10,1,125,649,35,82.62,179.28,159.55,690.55,5584.25,2891.7,6274.8,502.58,0,250.95,5584.25,6086.83,5835.2,6337.78,2692.55
